study_id,score,combo,event_type,event_actuator,event_receiver,elapse_time,distance_between_players,distance_since_last_displacement_trigger,distance_trend,movement_trend,is_first_playthrough
gzaZ5KQwHrtt,728,0,GettingHit,P1Enemy,P1,100,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,100,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,100,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,100,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,101,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,101,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,101,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,101,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,101,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,101,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,101,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P2,P2Enemy,101,2.93,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,101,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,101,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,101,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,101,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,101,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,101,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P2,P2Enemy,102,2.93,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,102,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,102,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,102,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,102,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,102,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,102,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,102,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,102,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,102,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,BulletMiss,P2,P2Enemy,102,2.93,-1,None,None,True
gzaZ5KQwHrtt,728,0,SecondaryAttack,P1,P1Enemy,103,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,103,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyKill,P2,P2Enemy,103,2.93,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,103,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,103,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,103,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,103,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,103,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,103,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,103,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,103,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,103,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,BulletMiss,P2,P2Enemy,103,2.93,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,104,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,104,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P2,P2Enemy,104,2.93,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,105,1.61,-1,None,None,True
gzaZ5KQwHrtt,728,0,EnemyHit,P1,P1Enemy,105,1.61,-1,None,None,True
gzaZ5KQwHrtt,729,0,EnemyHit,P1,P1Enemy,105,1.61,-1,None,None,True
gzaZ5KQwHrtt,729,0,EnemyHit,P1,P1Enemy,105,1.61,-1,None,None,True
gzaZ5KQwHrtt,729,0,EnemyHit,P1,P1Enemy,105,1.61,-1,None,None,True
gzaZ5KQwHrtt,729,0,EnemyHit,P1,P1Enemy,105,1.61,-1,None,None,True
gzaZ5KQwHrtt,729,0,BulletMiss,P2,P2Enemy,106,2.93,-1,None,None,True
gzaZ5KQwHrtt,729,0,EnemyHit,P2,P2Enemy,106,2.93,-1,None,None,True
gzaZ5KQwHrtt,729,1,EnemyKill,P2,P2Enemy,106,2.93,-1,None,None,True
gzaZ5KQwHrtt,729,1,EnemyHit,P1,P1Enemy,106,1.61,-1,None,None,True
gzaZ5KQwHrtt,729,1,EnemyHit,P1,P1Enemy,106,1.61,-1,None,None,True
gzaZ5KQwHrtt,729,1,EnemyHit,P1,P1Enemy,106,1.61,-1,None,None,True
gzaZ5KQwHrtt,729,1,EnemyHit,P1,P1Enemy,106,1.61,-1,None,None,True
gzaZ5KQwHrtt,729,2,EnemyKill,P2,P2Enemy,107,2.93,-1,None,None,True
gzaZ5KQwHrtt,729,2,SecondaryAttack,P2,P2Enemy,107,2.93,-1,None,None,True
gzaZ5KQwHrtt,729,2,EnemyHit,P2,P2Enemy,107,2.93,-1,None,None,True
gzaZ5KQwHrtt,729,3,EnemyKill,P2,P2Enemy,107,2.93,-1,None,None,True
gzaZ5KQwHrtt,729,3,BulletMiss,P2,P2Enemy,107,2.93,-1,None,None,True
gzaZ5KQwHrtt,729,3,EnemyHit,P2,P2Enemy,107,2.93,-1,None,None,True
gzaZ5KQwHrtt,729,3,EnemyHit,P2,P2Enemy,107,2.93,-1,None,None,True
gzaZ5KQwHrtt,729,3,Displacement,P1,P2,107,8.99,47.21,Farther,Away,True
gzaZ5KQwHrtt,729,3,EnemyHit,P2,P2Enemy,107,2.93,-1,None,None,True
gzaZ5KQwHrtt,729,4,EnemyKill,P1,P1Enemy,107,8.99,-1,None,None,True
gzaZ5KQwHrtt,729,5,EnemyKill,P1,P1Enemy,107,8.99,-1,None,None,True
gzaZ5KQwHrtt,729,5,BulletMiss,P2,P2Enemy,108,2.93,-1,None,None,True
gzaZ5KQwHrtt,744,5,Nerf,P1,P2Enemy,108,8.99,-1,None,None,True
gzaZ5KQwHrtt,744,5,BulletMiss,P2,P2Enemy,108,2.93,-1,None,None,True
gzaZ5KQwHrtt,774,5,EnemyHit,P1,P1Enemy,109,8.99,-1,None,None,True
gzaZ5KQwHrtt,774,5,EnemyHit,P1,P1Enemy,109,8.99,-1,None,None,True
gzaZ5KQwHrtt,774,5,EnemyHit,P1,P1Enemy,109,8.99,-1,None,None,True
gzaZ5KQwHrtt,774,5,Buff,P2,P1Enemy,109,2.93,-1,None,None,True
gzaZ5KQwHrtt,724,0,GettingHit,P1Enemy,P1,109,8.99,-1,None,None,True
gzaZ5KQwHrtt,724,0,EnemyHit,P2,P2Enemy,109,2.93,-1,None,None,True
gzaZ5KQwHrtt,724,0,EnemyHit,P2,P2Enemy,109,2.93,-1,None,None,True
gzaZ5KQwHrtt,724,0,EnemyHit,P2,P2Enemy,109,2.93,-1,None,None,True
gzaZ5KQwHrtt,714,0,GettingHit,P2Enemy,P2,109,2.93,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyHit,P2,P2Enemy,109,2.93,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyHit,P2,P2Enemy,109,2.93,-1,None,None,True
gzaZ5KQwHrtt,714,0,BulletMiss,P2,P2Enemy,110,2.93,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyKill,P1,P1Enemy,110,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyKill,P2,P2Enemy,110,2.93,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyHit,P1,P1Enemy,110,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyHit,P1,P1Enemy,110,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyHit,P1,P1Enemy,110,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyHit,P1,P1Enemy,111,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyHit,P1,P1Enemy,111,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyHit,P1,P1Enemy,111,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyHit,P1,P1Enemy,111,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyHit,P1,P1Enemy,111,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyHit,P1,P1Enemy,111,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyKill,P2,P2Enemy,111,2.93,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyHit,P1,P1Enemy,111,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyHit,P1,P1Enemy,111,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyHit,P1,P1Enemy,112,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyHit,P1,P1Enemy,112,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyHit,P1,P1Enemy,112,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyHit,P2,P2Enemy,112,2.93,-1,None,None,True
gzaZ5KQwHrtt,714,0,SecondaryAttack,P1,P1Enemy,112,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyHit,P1,P1Enemy,112,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyKill,P1,P1Enemy,112,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyHit,P1,P1Enemy,112,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyHit,P1,P1Enemy,112,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyHit,P1,P1Enemy,112,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyHit,P1,P1Enemy,112,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyHit,P1,P1Enemy,112,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyHit,P1,P1Enemy,112,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyHit,P1,P1Enemy,112,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,0,EnemyHit,P1,P1Enemy,112,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,1,EnemyKill,P1,P1Enemy,112,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,1,EnemyHit,P1,P1Enemy,112,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,1,EnemyHit,P1,P1Enemy,112,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,1,EnemyHit,P1,P1Enemy,112,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,1,EnemyHit,P1,P1Enemy,112,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,1,EnemyHit,P1,P1Enemy,112,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,1,EnemyHit,P1,P1Enemy,112,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,1,EnemyHit,P1,P1Enemy,112,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,1,EnemyHit,P1,P1Enemy,112,8.99,-1,None,None,True
gzaZ5KQwHrtt,714,1,EnemyHit,P2,P2Enemy,112,2.93,-1,None,None,True
gzaZ5KQwHrtt,717,1,BulletMiss,P2,P2Enemy,112,2.93,-1,None,None,True
gzaZ5KQwHrtt,720,1,BulletMiss,P2,P2Enemy,113,2.93,-1,None,None,True
gzaZ5KQwHrtt,720,1,EnemyHit,P2,P2Enemy,113,2.93,-1,None,None,True
gzaZ5KQwHrtt,720,1,EnemyHit,P2,P2Enemy,113,2.93,-1,None,None,True
gzaZ5KQwHrtt,720,1,EnemyHit,P2,P2Enemy,113,2.93,-1,None,None,True
gzaZ5KQwHrtt,720,2,EnemyKill,P1,P1Enemy,113,8.99,-1,None,None,True
gzaZ5KQwHrtt,740,3,EnemyKill,P2,P2Enemy,114,2.93,-1,None,None,True
gzaZ5KQwHrtt,785,3,SecondaryAttack,P2,P2Enemy,114,2.93,-1,None,None,True
gzaZ5KQwHrtt,785,3,EnemyHit,P2,P2Enemy,114,2.93,-1,None,None,True
gzaZ5KQwHrtt,785,3,EnemyHit,P2,P2Enemy,114,2.93,-1,None,None,True
gzaZ5KQwHrtt,785,3,EnemyHit,P2,P2Enemy,114,2.93,-1,None,None,True
gzaZ5KQwHrtt,785,3,EnemyHit,P2,P2Enemy,114,2.93,-1,None,None,True
gzaZ5KQwHrtt,785,3,EnemyHit,P1,P1Enemy,114,8.99,-1,None,None,True
gzaZ5KQwHrtt,785,3,EnemyHit,P2,P2Enemy,114,2.93,-1,None,None,True
gzaZ5KQwHrtt,785,3,EnemyHit,P1,P1Enemy,114,8.99,-1,None,None,True
gzaZ5KQwHrtt,785,3,EnemyHit,P1,P1Enemy,114,8.99,-1,None,None,True
gzaZ5KQwHrtt,785,3,EnemyHit,P2,P2Enemy,114,2.93,-1,None,None,True
gzaZ5KQwHrtt,785,3,EnemyHit,P2,P2Enemy,114,2.93,-1,None,None,True
gzaZ5KQwHrtt,785,3,EnemyHit,P1,P1Enemy,114,8.99,-1,None,None,True
gzaZ5KQwHrtt,785,3,EnemyHit,P1,P1Enemy,114,8.99,-1,None,None,True
gzaZ5KQwHrtt,785,3,EnemyHit,P2,P2Enemy,114,2.93,-1,None,None,True
gzaZ5KQwHrtt,785,3,EnemyHit,P1,P1Enemy,114,8.99,-1,None,None,True
gzaZ5KQwHrtt,785,3,EnemyHit,P1,P1Enemy,114,8.99,-1,None,None,True
gzaZ5KQwHrtt,785,3,EnemyHit,P1,P1Enemy,114,8.99,-1,None,None,True
gzaZ5KQwHrtt,785,3,EnemyHit,P1,P1Enemy,114,8.99,-1,None,None,True
gzaZ5KQwHrtt,785,3,BulletMiss,P2,P2Enemy,115,2.93,-1,None,None,True
gzaZ5KQwHrtt,785,3,EnemyHit,P1,P1Enemy,115,8.99,-1,None,None,True
gzaZ5KQwHrtt,785,3,EnemyHit,P1,P1Enemy,115,8.99,-1,None,None,True
gzaZ5KQwHrtt,785,3,EnemyHit,P2,P2Enemy,115,2.93,-1,None,None,True
gzaZ5KQwHrtt,800,3,EnemyHit,P2,P2Enemy,115,2.93,-1,None,None,True
gzaZ5KQwHrtt,812,3,EnemyHit,P1,P1Enemy,115,8.99,-1,None,None,True
gzaZ5KQwHrtt,818,3,EnemyHit,P2,P2Enemy,115,2.93,-1,None,None,True
gzaZ5KQwHrtt,833,1,EnemyKill,P1,P1Enemy,116,8.99,-1,None,None,True
gzaZ5KQwHrtt,833,2,EnemyKill,P2,P2Enemy,116,2.93,-1,None,None,True
gzaZ5KQwHrtt,833,2,SecondaryAttack,P1,P1Enemy,117,8.99,-1,None,None,True
gzaZ5KQwHrtt,833,3,EnemyKill,P1,P1Enemy,117,8.99,-1,None,None,True
gzaZ5KQwHrtt,833,3,EnemyHit,P1,P1Enemy,117,8.99,-1,None,None,True
gzaZ5KQwHrtt,833,3,EnemyHit,P1,P1Enemy,117,8.99,-1,None,None,True
gzaZ5KQwHrtt,833,3,EnemyHit,P1,P1Enemy,117,8.99,-1,None,None,True
gzaZ5KQwHrtt,833,3,EnemyHit,P1,P1Enemy,117,8.99,-1,None,None,True
gzaZ5KQwHrtt,833,3,EnemyHit,P1,P1Enemy,117,8.99,-1,None,None,True
gzaZ5KQwHrtt,863,3,EnemyHit,P2,P2Enemy,118,2.93,-1,None,None,True
gzaZ5KQwHrtt,924,0,EnemyHit,P1,P1Enemy,119,8.99,-1,None,None,True
gzaZ5KQwHrtt,924,0,EnemyHit,P2,P2Enemy,119,2.93,-1,None,None,True
gzaZ5KQwHrtt,924,0,EnemyHit,P1,P1Enemy,120,8.99,-1,None,None,True
gzaZ5KQwHrtt,924,0,EnemyHit,P1,P1Enemy,120,8.99,-1,None,None,True
gzaZ5KQwHrtt,924,0,EnemyHit,P1,P1Enemy,120,8.99,-1,None,None,True
gzaZ5KQwHrtt,924,0,EnemyHit,P1,P1Enemy,120,8.99,-1,None,None,True
gzaZ5KQwHrtt,924,0,EnemyHit,P1,P1Enemy,120,8.99,-1,None,None,True
gzaZ5KQwHrtt,914,0,GettingHit,P1Enemy,P1,120,8.99,-1,None,None,True
gzaZ5KQwHrtt,914,0,EnemyHit,P2,P2Enemy,120,2.93,-1,None,None,True
gzaZ5KQwHrtt,914,0,EnemyHit,P1,P1Enemy,121,8.99,-1,None,None,True
gzaZ5KQwHrtt,914,0,BulletMiss,P2,P2Enemy,121,2.93,-1,None,None,True
gzaZ5KQwHrtt,914,0,EnemyHit,P1,P1Enemy,121,8.99,-1,None,None,True
gzaZ5KQwHrtt,914,0,EnemyHit,P1,P1Enemy,121,8.99,-1,None,None,True
gzaZ5KQwHrtt,914,0,EnemyHit,P1,P1Enemy,121,8.99,-1,None,None,True
gzaZ5KQwHrtt,914,0,EnemyHit,P1,P1Enemy,121,8.99,-1,None,None,True
gzaZ5KQwHrtt,914,0,EnemyHit,P1,P1Enemy,121,8.99,-1,None,None,True
gzaZ5KQwHrtt,914,0,BulletMiss,P2,P2Enemy,121,2.93,-1,None,None,True
gzaZ5KQwHrtt,914,0,Buff,P2,P1Enemy,122,2.93,-1,None,None,True
gzaZ5KQwHrtt,914,0,EnemyHit,P2,P2Enemy,122,2.93,-1,None,None,True
gzaZ5KQwHrtt,914,0,BulletMiss,P2,P2Enemy,122,2.93,-1,None,None,True
gzaZ5KQwHrtt,914,0,EnemyHit,P2,P2Enemy,122,2.93,-1,None,None,True
gzaZ5KQwHrtt,914,0,EnemyHit,P2,P2Enemy,122,2.93,-1,None,None,True
gzaZ5KQwHrtt,914,0,EnemyHit,P2,P2Enemy,123,2.93,-1,None,None,True
gzaZ5KQwHrtt,914,0,EnemyHit,P2,P2Enemy,123,2.93,-1,None,None,True
gzaZ5KQwHrtt,914,0,EnemyHit,P2,P2Enemy,123,2.93,-1,None,None,True
gzaZ5KQwHrtt,914,0,BulletMiss,P2,P2Enemy,123,2.93,-1,None,None,True
gzaZ5KQwHrtt,914,0,Nerf,P1,P2Enemy,123,8.99,-1,None,None,True
gzaZ5KQwHrtt,914,0,BulletMiss,P2,P2Enemy,124,2.93,-1,None,None,True
gzaZ5KQwHrtt,914,0,SecondaryAttack,P2,P2Enemy,124,2.93,-1,None,None,True
gzaZ5KQwHrtt,904,0,GettingHit,P1Enemy,P1,124,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,SecondaryAttack,P1,P1Enemy,124,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyKill,P1,P1Enemy,124,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P2,P2Enemy,124,2.93,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyKill,P1,P1Enemy,124,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyKill,P1,P1Enemy,124,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,124,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyKill,P2,P2Enemy,124,2.93,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,124,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,124,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,124,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,124,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,124,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,124,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,124,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,124,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,124,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,124,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P2,P2Enemy,124,2.93,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P2,P2Enemy,124,2.93,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,124,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,124,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,124,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,124,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyKill,P1,P1Enemy,124,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,124,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,124,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,125,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,125,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,125,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,BulletMiss,P2,P2Enemy,125,2.93,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P2,P2Enemy,126,2.93,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P2,P2Enemy,126,2.93,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,127,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,127,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,127,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,127,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,127,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,127,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,127,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,127,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,127,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,127,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,127,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P1,P1Enemy,127,8.99,-1,None,None,True
gzaZ5KQwHrtt,904,0,EnemyHit,P2,P2Enemy,127,2.93,-1,None,None,True
gzaZ5KQwHrtt,904,0,BulletMiss,P2,P2Enemy,128,2.93,-1,None,None,True
gzaZ5KQwHrtt,904,0,BulletMiss,P2,P2Enemy,128,2.93,-1,None,None,True
gzaZ5KQwHrtt,894,0,GettingHit,P1Enemy,P1,129,8.99,-1,None,None,True
gzaZ5KQwHrtt,894,0,SecondaryAttack,P1,P1Enemy,129,8.99,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P1,P1Enemy,129,8.99,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyKill,P1,P1Enemy,129,8.99,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P1,P1Enemy,129,8.99,-1,None,None,True
gzaZ5KQwHrtt,894,0,SecondaryAttack,P2,P2Enemy,129,2.93,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P1,P1Enemy,129,8.99,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P1,P1Enemy,129,8.99,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P1,P1Enemy,129,8.99,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyKill,P2,P2Enemy,129,2.93,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P1,P1Enemy,129,8.99,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P1,P1Enemy,129,8.99,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P1,P1Enemy,129,8.99,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P1,P1Enemy,129,8.99,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P1,P1Enemy,129,8.99,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P1,P1Enemy,129,8.99,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P1,P1Enemy,129,8.99,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P1,P1Enemy,129,8.99,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P1,P1Enemy,129,8.99,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P1,P1Enemy,130,8.99,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P2,P2Enemy,130,2.93,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyKill,P2,P2Enemy,130,2.93,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyKill,P2,P2Enemy,130,2.93,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyKill,P2,P2Enemy,130,2.93,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P2,P2Enemy,130,2.93,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P2,P2Enemy,130,2.93,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P2,P2Enemy,130,2.93,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P2,P2Enemy,130,2.93,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P2,P2Enemy,130,2.93,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P2,P2Enemy,130,2.93,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P2,P2Enemy,130,2.93,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P2,P2Enemy,130,2.93,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P2,P2Enemy,130,2.93,-1,None,None,True
gzaZ5KQwHrtt,894,0,BulletMiss,P2,P2Enemy,130,2.93,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P1,P1Enemy,131,8.99,-1,None,None,True
gzaZ5KQwHrtt,894,0,EnemyHit,P1,P1Enemy,131,8.99,-1,None,None,True
