study_id,score,combo,event_type,event_actuator,event_receiver,elapse_time,distance_between_players,distance_since_last_displacement_trigger,distance_trend,movement_trend,is_first_playthrough
qn3l5oboEyx5,0,0,EnemyHit,P2,P2Enemy,3,0,-1,None,None,True
qn3l5oboEyx5,0,0,EnemyHit,P2,P2Enemy,4,0,-1,None,None,True
qn3l5oboEyx5,0,0,Displacement,P1,P2,4,2.64,2.01,Closer,Toward,True
qn3l5oboEyx5,0,0,EnemyHit,P1,P1Enemy,6,2.64,-1,None,None,True
qn3l5oboEyx5,0,0,EnemyHit,P2,P2Enemy,6,0,-1,None,None,True
qn3l5oboEyx5,0,0,EnemyHit,P2,P2Enemy,7,0,-1,None,None,True
qn3l5oboEyx5,0,0,EnemyHit,P1,P1Enemy,7,2.64,-1,None,None,True
qn3l5oboEyx5,0,1,EnemyKill,P2,P2Enemy,8,0,-1,None,None,True
qn3l5oboEyx5,0,1,BulletMiss,P1,P1Enemy,8,0,-1,None,None,True
qn3l5oboEyx5,0,1,BulletMiss,P2,P2Enemy,8,0,-1,None,None,True
qn3l5oboEyx5,0,1,Displacement,P1,P2,8,4.02,2.01,Farther,Away,True
qn3l5oboEyx5,0,1,EnemyHit,P1,P1Enemy,8,4.02,-1,None,None,True
qn3l5oboEyx5,0,2,EnemyKill,P2,P2Enemy,8,0,-1,None,None,True
qn3l5oboEyx5,10,2,EnemyHit,P1,P1Enemy,10,4.02,-1,None,None,True
qn3l5oboEyx5,24,2,EnemyHit,P1,P1Enemy,10,4.02,-1,None,None,True
qn3l5oboEyx5,24,2,Displacement,P2,P1,10,2.95,2,Closer,Sideways,True
qn3l5oboEyx5,24,0,BulletMiss,P1,P1Enemy,11,2.95,-1,None,None,True
qn3l5oboEyx5,24,0,EnemyHit,P2,P2Enemy,11,2.95,-1,None,None,True
qn3l5oboEyx5,24,0,EnemyHit,P2,P2Enemy,12,2.95,-1,None,None,True
qn3l5oboEyx5,24,0,EnemyHit,P2,P2Enemy,13,2.95,-1,None,None,True
qn3l5oboEyx5,24,1,EnemyKill,P2,P2Enemy,13,2.95,-1,None,None,True
qn3l5oboEyx5,24,1,BulletMiss,P2,P2Enemy,14,2.95,-1,None,None,True
qn3l5oboEyx5,24,1,EnemyHit,P2,P2Enemy,14,2.95,-1,None,None,True
qn3l5oboEyx5,24,1,BulletMiss,P2,P2Enemy,15,2.95,-1,None,None,True
qn3l5oboEyx5,24,1,Buff,P1,P1Enemy,15,4.02,-1,None,None,True
qn3l5oboEyx5,30,1,EnemyKill,P2,P2Enemy,16,2.95,-1,None,None,True
qn3l5oboEyx5,30,1,EnemyHit,P1,P1Enemy,16,4.02,-1,None,None,True
qn3l5oboEyx5,30,1,EnemyHit,P1,P1Enemy,17,4.02,-1,None,None,True
qn3l5oboEyx5,30,1,EnemyHit,P1,P1Enemy,17,4.02,-1,None,None,True
qn3l5oboEyx5,30,1,EnemyHit,P1,P1Enemy,17,4.02,-1,None,None,True
qn3l5oboEyx5,30,1,EnemyHit,P1,P1Enemy,17,4.02,-1,None,None,True
qn3l5oboEyx5,30,1,EnemyHit,P1,P1Enemy,17,4.02,-1,None,None,True
qn3l5oboEyx5,30,1,EnemyHit,P2,P2Enemy,17,2.95,-1,None,None,True
qn3l5oboEyx5,30,2,EnemyKill,P1,P1Enemy,18,4.02,-1,None,None,True
qn3l5oboEyx5,42,2,Displacement,P2,P1,18,10.71,2,Farther,Away,True
qn3l5oboEyx5,42,2,EnemyHit,P2,P2Enemy,18,10.71,-1,None,None,True
qn3l5oboEyx5,42,2,SecondaryAttack,P2,P2Enemy,18,10.71,-1,None,None,True
qn3l5oboEyx5,42,2,EnemyHit,P1,P1Enemy,19,4.02,-1,None,None,True
qn3l5oboEyx5,42,2,EnemyHit,P2,P2Enemy,19,10.71,-1,None,None,True
qn3l5oboEyx5,42,2,BulletMiss,P2,P2Enemy,19,10.71,-1,None,None,True
qn3l5oboEyx5,42,3,EnemyKill,P2,P2Enemy,19,10.71,-1,None,None,True
qn3l5oboEyx5,72,3,EnemyHit,P1,P1Enemy,20,4.02,-1,None,None,True
qn3l5oboEyx5,72,3,SecondaryAttack,P1,P1Enemy,20,4.02,-1,None,None,True
qn3l5oboEyx5,72,4,EnemyKill,P1,P1Enemy,20,4.02,-1,None,None,True
qn3l5oboEyx5,72,5,EnemyKill,P1,P1Enemy,20,4.02,-1,None,None,True
qn3l5oboEyx5,72,6,EnemyKill,P1,P1Enemy,20,4.02,-1,None,None,True
qn3l5oboEyx5,72,6,BulletMiss,P1,P1Enemy,21,10.71,-1,None,None,True
qn3l5oboEyx5,108,6,EnemyHit,P2,P2Enemy,21,10.71,-1,None,None,True
qn3l5oboEyx5,108,6,EnemyHit,P1,P1Enemy,22,4.02,-1,None,None,True
qn3l5oboEyx5,288,6,EnemyHit,P2,P2Enemy,22,10.71,-1,None,None,True
qn3l5oboEyx5,288,0,EnemyHit,P1,P1Enemy,22,4.02,-1,None,None,True
qn3l5oboEyx5,288,0,Displacement,P2,P1,22,11.95,2.01,Farther,Sideways,True
qn3l5oboEyx5,288,0,EnemyHit,P1,P1Enemy,23,4.02,-1,None,None,True
qn3l5oboEyx5,288,0,EnemyHit,P1,P1Enemy,23,4.02,-1,None,None,True
qn3l5oboEyx5,288,1,EnemyKill,P2,P2Enemy,23,11.95,-1,None,None,True
qn3l5oboEyx5,288,1,BulletMiss,P1,P1Enemy,24,11.95,-1,None,None,True
qn3l5oboEyx5,288,1,EnemyHit,P2,P2Enemy,24,11.95,-1,None,None,True
qn3l5oboEyx5,288,1,EnemyHit,P1,P1Enemy,24,4.02,-1,None,None,True
qn3l5oboEyx5,288,1,EnemyHit,P1,P1Enemy,24,4.02,-1,None,None,True
qn3l5oboEyx5,288,2,EnemyKill,P2,P2Enemy,25,11.95,-1,None,None,True
qn3l5oboEyx5,288,2,EnemyHit,P1,P1Enemy,25,4.02,-1,None,None,True
qn3l5oboEyx5,288,2,BulletMiss,P2,P2Enemy,25,11.95,-1,None,None,True
qn3l5oboEyx5,300,2,EnemyHit,P1,P1Enemy,26,4.02,-1,None,None,True
qn3l5oboEyx5,300,2,BulletMiss,P1,P1Enemy,26,11.95,-1,None,None,True
qn3l5oboEyx5,300,2,EnemyHit,P2,P2Enemy,26,11.95,-1,None,None,True
qn3l5oboEyx5,312,0,EnemyHit,P1,P1Enemy,27,4.02,-1,None,None,True
qn3l5oboEyx5,312,0,EnemyHit,P2,P2Enemy,27,11.95,-1,None,None,True
qn3l5oboEyx5,312,1,EnemyKill,P1,P1Enemy,28,4.02,-1,None,None,True
qn3l5oboEyx5,312,2,EnemyKill,P2,P2Enemy,28,11.95,-1,None,None,True
qn3l5oboEyx5,312,2,BulletMiss,P2,P2Enemy,28,11.95,-1,None,None,True
qn3l5oboEyx5,312,2,EnemyHit,P1,P1Enemy,28,4.02,-1,None,None,True
qn3l5oboEyx5,312,2,EnemyHit,P2,P2Enemy,29,11.95,-1,None,None,True
qn3l5oboEyx5,312,2,BulletMiss,P1,P1Enemy,29,11.95,-1,None,None,True
qn3l5oboEyx5,312,2,EnemyHit,P1,P1Enemy,29,4.02,-1,None,None,True
qn3l5oboEyx5,344,0,EnemyHit,P2,P2Enemy,30,11.95,-1,None,None,True
qn3l5oboEyx5,344,0,EnemyHit,P1,P1Enemy,30,4.02,-1,None,None,True
qn3l5oboEyx5,344,0,SecondaryAttack,P1,P1Enemy,31,4.02,-1,None,None,True
qn3l5oboEyx5,344,1,EnemyKill,P1,P1Enemy,31,4.02,-1,None,None,True
qn3l5oboEyx5,344,2,EnemyKill,P1,P1Enemy,31,4.02,-1,None,None,True
qn3l5oboEyx5,344,3,EnemyKill,P2,P2Enemy,31,11.95,-1,None,None,True
qn3l5oboEyx5,344,4,EnemyKill,P1,P1Enemy,31,4.02,-1,None,None,True
qn3l5oboEyx5,344,4,EnemyHit,P2,P2Enemy,31,11.95,-1,None,None,True
qn3l5oboEyx5,344,4,EnemyHit,P1,P1Enemy,32,4.02,-1,None,None,True
qn3l5oboEyx5,344,4,EnemyHit,P2,P2Enemy,32,11.95,-1,None,None,True
qn3l5oboEyx5,472,0,EnemyHit,P1,P1Enemy,33,4.02,-1,None,None,True
qn3l5oboEyx5,472,1,EnemyKill,P2,P2Enemy,33,11.95,-1,None,None,True
qn3l5oboEyx5,472,1,Displacement,P2,P1,34,9.04,2.01,Closer,Toward,True
qn3l5oboEyx5,472,1,EnemyHit,P1,P1Enemy,34,4.02,-1,None,None,True
qn3l5oboEyx5,468,0,GettingHit,P1Enemy,P1,37,4.02,-1,None,None,True
qn3l5oboEyx5,468,0,SecondaryAttack,P1,P1Enemy,37,4.02,-1,None,None,True
qn3l5oboEyx5,468,0,EnemyKill,P1,P1Enemy,37,4.02,-1,None,None,True
qn3l5oboEyx5,468,0,EnemyKill,P1,P1Enemy,37,4.02,-1,None,None,True
qn3l5oboEyx5,468,0,EnemyHit,P1,P1Enemy,37,4.02,-1,None,None,True
qn3l5oboEyx5,468,0,EnemyHit,P2,P2Enemy,37,9.04,-1,None,None,True
qn3l5oboEyx5,468,0,Displacement,P1,P2,38,4.24,3.99,Farther,Sideways,True
qn3l5oboEyx5,468,0,EnemyHit,P2,P2Enemy,38,9.04,-1,None,None,True
qn3l5oboEyx5,468,0,BulletMiss,P2,P2Enemy,39,9.04,-1,None,None,True
qn3l5oboEyx5,468,0,BulletMiss,P2,P2Enemy,39,9.04,-1,None,None,True
qn3l5oboEyx5,468,0,EnemyHit,P2,P2Enemy,40,9.04,-1,None,None,True
qn3l5oboEyx5,468,0,Displacement,P1,P2,40,2.53,2.02,Closer,Toward,True
qn3l5oboEyx5,468,0,EnemyHit,P1,P1Enemy,40,2.53,-1,None,None,True
qn3l5oboEyx5,468,0,BulletMiss,P2,P2Enemy,40,9.04,-1,None,None,True
qn3l5oboEyx5,468,1,EnemyKill,P1,P1Enemy,40,2.53,-1,None,None,True
qn3l5oboEyx5,468,1,BulletMiss,P2,P2Enemy,41,9.04,-1,None,None,True
qn3l5oboEyx5,468,1,EnemyHit,P2,P2Enemy,41,9.04,-1,None,None,True
qn3l5oboEyx5,468,1,EnemyHit,P2,P2Enemy,41,9.04,-1,None,None,True
qn3l5oboEyx5,468,1,BulletMiss,P2,P2Enemy,41,9.04,-1,None,None,True
qn3l5oboEyx5,468,1,EnemyHit,P2,P2Enemy,41,9.04,-1,None,None,True
qn3l5oboEyx5,468,1,EnemyHit,P1,P1Enemy,42,2.53,-1,None,None,True
qn3l5oboEyx5,468,2,EnemyKill,P2,P2Enemy,42,9.04,-1,None,None,True
qn3l5oboEyx5,468,2,BulletMiss,P1,P1Enemy,42,9.04,-1,None,None,True
qn3l5oboEyx5,480,3,EnemyKill,P2,P2Enemy,42,9.04,-1,None,None,True
qn3l5oboEyx5,480,3,BulletMiss,P1,P1Enemy,43,9.04,-1,None,None,True
qn3l5oboEyx5,480,3,EnemyHit,P1,P1Enemy,43,2.53,-1,None,None,True
qn3l5oboEyx5,498,3,EnemyHit,P2,P2Enemy,43,9.04,-1,None,None,True
qn3l5oboEyx5,498,3,EnemyHit,P1,P1Enemy,44,2.53,-1,None,None,True
qn3l5oboEyx5,498,3,BulletMiss,P2,P2Enemy,44,9.04,-1,None,None,True
qn3l5oboEyx5,516,4,EnemyKill,P1,P1Enemy,44,2.53,-1,None,None,True
qn3l5oboEyx5,516,4,BulletMiss,P1,P1Enemy,44,9.04,-1,None,None,True
qn3l5oboEyx5,516,4,EnemyHit,P2,P2Enemy,45,9.04,-1,None,None,True
qn3l5oboEyx5,516,4,EnemyHit,P1,P1Enemy,45,2.53,-1,None,None,True
qn3l5oboEyx5,516,4,EnemyHit,P1,P1Enemy,45,2.53,-1,None,None,True
qn3l5oboEyx5,516,4,EnemyHit,P2,P2Enemy,45,9.04,-1,None,None,True
qn3l5oboEyx5,540,4,SecondaryAttack,P2,P2Enemy,46,9.04,-1,None,None,True
qn3l5oboEyx5,540,4,EnemyHit,P2,P2Enemy,46,9.04,-1,None,None,True
qn3l5oboEyx5,540,4,EnemyHit,P2,P2Enemy,46,9.04,-1,None,None,True
qn3l5oboEyx5,540,4,EnemyHit,P2,P2Enemy,46,9.04,-1,None,None,True
qn3l5oboEyx5,540,0,EnemyHit,P1,P1Enemy,46,2.53,-1,None,None,True
qn3l5oboEyx5,540,0,EnemyHit,P2,P2Enemy,46,9.04,-1,None,None,True
qn3l5oboEyx5,540,0,EnemyHit,P1,P1Enemy,47,2.53,-1,None,None,True
qn3l5oboEyx5,540,0,EnemyHit,P2,P2Enemy,47,9.04,-1,None,None,True
qn3l5oboEyx5,540,0,EnemyHit,P1,P1Enemy,47,2.53,-1,None,None,True
qn3l5oboEyx5,540,0,EnemyHit,P1,P1Enemy,48,2.53,-1,None,None,True
qn3l5oboEyx5,540,0,SecondaryAttack,P1,P1Enemy,48,2.53,-1,None,None,True
qn3l5oboEyx5,540,1,EnemyKill,P1,P1Enemy,48,2.53,-1,None,None,True
qn3l5oboEyx5,540,1,EnemyHit,P1,P1Enemy,48,2.53,-1,None,None,True
qn3l5oboEyx5,540,1,EnemyHit,P1,P1Enemy,48,2.53,-1,None,None,True
qn3l5oboEyx5,540,2,EnemyKill,P1,P1Enemy,48,2.53,-1,None,None,True
qn3l5oboEyx5,540,3,EnemyKill,P2,P2Enemy,48,9.04,-1,None,None,True
qn3l5oboEyx5,540,3,EnemyHit,P2,P2Enemy,49,9.04,-1,None,None,True
qn3l5oboEyx5,540,3,BulletMiss,P2,P2Enemy,49,9.04,-1,None,None,True
qn3l5oboEyx5,540,3,EnemyHit,P1,P1Enemy,49,2.53,-1,None,None,True
qn3l5oboEyx5,558,4,EnemyKill,P2,P2Enemy,50,9.04,-1,None,None,True
qn3l5oboEyx5,606,4,EnemyHit,P2,P2Enemy,50,9.04,-1,None,None,True
qn3l5oboEyx5,606,4,EnemyHit,P1,P1Enemy,50,2.53,-1,None,None,True
qn3l5oboEyx5,606,4,EnemyHit,P2,P2Enemy,51,9.04,-1,None,None,True
qn3l5oboEyx5,630,4,EnemyHit,P2,P2Enemy,51,9.04,-1,None,None,True
qn3l5oboEyx5,630,0,Displacement,P2,P1,52,2.86,3.78,Closer,Toward,True
qn3l5oboEyx5,630,0,EnemyHit,P2,P2Enemy,52,2.86,-1,None,None,True
qn3l5oboEyx5,630,1,EnemyKill,P2,P2Enemy,52,2.86,-1,None,None,True
qn3l5oboEyx5,630,1,Buff,P1,P1Enemy,53,2.53,-1,None,None,True
qn3l5oboEyx5,620,0,GettingHit,P2Enemy,P2,53,2.86,-1,None,None,True
qn3l5oboEyx5,620,0,EnemyHit,P1,P1Enemy,53,2.53,-1,None,None,True
qn3l5oboEyx5,620,0,EnemyKill,P2,P2Enemy,53,2.86,-1,None,None,True
qn3l5oboEyx5,620,0,EnemyHit,P1,P1Enemy,53,2.53,-1,None,None,True
qn3l5oboEyx5,620,0,EnemyHit,P1,P1Enemy,53,2.53,-1,None,None,True
qn3l5oboEyx5,620,0,EnemyKill,P1,P1Enemy,54,2.53,-1,None,None,True
qn3l5oboEyx5,620,0,EnemyKill,P2,P2Enemy,54,2.86,-1,None,None,True
qn3l5oboEyx5,620,0,EnemyKill,P1,P1Enemy,54,2.53,-1,None,None,True
qn3l5oboEyx5,620,0,BulletMiss,P1,P1Enemy,55,2.86,-1,None,None,True
qn3l5oboEyx5,620,0,EnemyHit,P1,P1Enemy,55,2.53,-1,None,None,True
qn3l5oboEyx5,620,0,EnemyKill,P2,P2Enemy,55,2.86,-1,None,None,True
qn3l5oboEyx5,620,0,EnemyHit,P1,P1Enemy,55,2.53,-1,None,None,True
qn3l5oboEyx5,620,0,EnemyHit,P2,P2Enemy,56,2.86,-1,None,None,True
qn3l5oboEyx5,620,0,EnemyKill,P1,P1Enemy,56,2.53,-1,None,None,True
qn3l5oboEyx5,632,0,EnemyHit,P1,P1Enemy,56,2.53,-1,None,None,True
qn3l5oboEyx5,632,0,SecondaryAttack,P2,P2Enemy,56,2.86,-1,None,None,True
qn3l5oboEyx5,632,0,EnemyHit,P2,P2Enemy,57,2.86,-1,None,None,True
qn3l5oboEyx5,632,0,EnemyHit,P2,P2Enemy,57,2.86,-1,None,None,True
qn3l5oboEyx5,632,0,EnemyHit,P2,P2Enemy,57,2.86,-1,None,None,True
qn3l5oboEyx5,635,0,EnemyHit,P2,P2Enemy,57,2.86,-1,None,None,True
qn3l5oboEyx5,638,1,EnemyKill,P1,P1Enemy,57,2.53,-1,None,None,True
qn3l5oboEyx5,638,1,SecondaryAttack,P1,P1Enemy,57,2.53,-1,None,None,True
qn3l5oboEyx5,638,1,EnemyHit,P1,P1Enemy,57,2.53,-1,None,None,True
qn3l5oboEyx5,638,1,EnemyHit,P1,P1Enemy,57,2.53,-1,None,None,True
qn3l5oboEyx5,638,1,BulletMiss,P2,P2Enemy,57,2.86,-1,None,None,True
qn3l5oboEyx5,638,1,EnemyHit,P1,P1Enemy,57,2.53,-1,None,None,True
qn3l5oboEyx5,638,1,EnemyHit,P1,P1Enemy,57,2.53,-1,None,None,True
qn3l5oboEyx5,648,1,Displacement,P2,P1,58,3.85,2.01,Farther,Sideways,True
qn3l5oboEyx5,648,2,EnemyKill,P2,P2Enemy,59,3.85,-1,None,None,True
qn3l5oboEyx5,648,2,EnemyHit,P1,P1Enemy,59,2.53,-1,None,None,True
qn3l5oboEyx5,648,2,EnemyHit,P1,P1Enemy,59,2.53,-1,None,None,True
qn3l5oboEyx5,668,2,EnemyHit,P2,P2Enemy,59,3.85,-1,None,None,True
qn3l5oboEyx5,668,3,EnemyKill,P1,P1Enemy,60,2.53,-1,None,None,True
qn3l5oboEyx5,668,3,EnemyHit,P2,P2Enemy,60,3.85,-1,None,None,True
qn3l5oboEyx5,668,3,EnemyHit,P2,P2Enemy,60,3.85,-1,None,None,True
qn3l5oboEyx5,686,3,BulletMiss,P2,P2Enemy,61,3.85,-1,None,None,True
qn3l5oboEyx5,686,3,EnemyHit,P2,P2Enemy,61,3.85,-1,None,None,True
qn3l5oboEyx5,686,4,EnemyKill,P2,P2Enemy,61,3.85,-1,None,None,True
qn3l5oboEyx5,726,4,EnemyHit,P1,P1Enemy,62,2.53,-1,None,None,True
qn3l5oboEyx5,726,4,Displacement,P1,P2,62,3.32,3.92,Farther,Sideways,True
qn3l5oboEyx5,726,4,EnemyHit,P2,P2Enemy,62,3.85,-1,None,None,True
qn3l5oboEyx5,726,5,EnemyKill,P1,P1Enemy,63,3.32,-1,None,None,True
qn3l5oboEyx5,726,5,EnemyHit,P1,P1Enemy,63,3.32,-1,None,None,True
qn3l5oboEyx5,756,6,EnemyKill,P2,P2Enemy,63,3.85,-1,None,None,True
qn3l5oboEyx5,756,6,EnemyHit,P1,P1Enemy,63,3.32,-1,None,None,True
qn3l5oboEyx5,756,6,EnemyHit,P1,P1Enemy,63,3.32,-1,None,None,True
qn3l5oboEyx5,756,6,EnemyHit,P1,P1Enemy,63,3.32,-1,None,None,True
qn3l5oboEyx5,756,6,EnemyHit,P1,P1Enemy,64,3.32,-1,None,None,True
qn3l5oboEyx5,756,6,BulletMiss,P1,P1Enemy,64,3.85,-1,None,None,True
qn3l5oboEyx5,756,7,EnemyKill,P2,P2Enemy,64,3.85,-1,None,None,True
qn3l5oboEyx5,756,7,EnemyHit,P2,P2Enemy,64,3.85,-1,None,None,True
qn3l5oboEyx5,826,7,SecondaryAttack,P1,P1Enemy,65,3.32,-1,None,None,True
qn3l5oboEyx5,826,7,Displacement,P1,P2,65,3.35,2.01,Farther,Sideways,True
qn3l5oboEyx5,826,7,EnemyHit,P1,P1Enemy,65,3.35,-1,None,None,True
qn3l5oboEyx5,826,7,EnemyHit,P1,P1Enemy,65,3.35,-1,None,None,True
qn3l5oboEyx5,826,7,BulletMiss,P1,P1Enemy,65,3.85,-1,None,None,True
qn3l5oboEyx5,847,7,EnemyHit,P1,P1Enemy,65,3.35,-1,None,None,True
qn3l5oboEyx5,868,8,EnemyKill,P2,P2Enemy,65,3.85,-1,None,None,True
qn3l5oboEyx5,868,8,BulletMiss,P1,P1Enemy,65,3.85,-1,None,None,True
qn3l5oboEyx5,868,8,EnemyHit,P1,P1Enemy,66,3.35,-1,None,None,True
qn3l5oboEyx5,916,8,BulletMiss,P1,P1Enemy,66,3.85,-1,None,None,True
qn3l5oboEyx5,916,8,EnemyHit,P2,P2Enemy,66,3.85,-1,None,None,True
qn3l5oboEyx5,916,8,Buff,P1,P1Enemy,67,3.35,-1,None,None,True
qn3l5oboEyx5,964,0,EnemyHit,P2,P2Enemy,67,3.85,-1,None,None,True
qn3l5oboEyx5,964,0,EnemyHit,P1,P1Enemy,68,3.35,-1,None,None,True
qn3l5oboEyx5,964,0,EnemyHit,P1,P1Enemy,68,3.35,-1,None,None,True
qn3l5oboEyx5,964,0,EnemyHit,P1,P1Enemy,68,3.35,-1,None,None,True
qn3l5oboEyx5,964,1,EnemyKill,P2,P2Enemy,68,3.85,-1,None,None,True
qn3l5oboEyx5,964,1,BulletMiss,P1,P1Enemy,69,3.85,-1,None,None,True
qn3l5oboEyx5,964,1,EnemyHit,P2,P2Enemy,69,3.85,-1,None,None,True
qn3l5oboEyx5,964,1,BulletMiss,P1,P1Enemy,69,3.85,-1,None,None,True
qn3l5oboEyx5,964,1,EnemyHit,P2,P2Enemy,69,3.85,-1,None,None,True
qn3l5oboEyx5,964,1,EnemyHit,P2,P2Enemy,70,3.85,-1,None,None,True
qn3l5oboEyx5,964,1,BulletMiss,P1,P1Enemy,70,3.85,-1,None,None,True
qn3l5oboEyx5,970,0,EnemyHit,P1,P1Enemy,70,3.35,-1,None,None,True
qn3l5oboEyx5,970,1,EnemyKill,P2,P2Enemy,71,3.85,-1,None,None,True
qn3l5oboEyx5,970,1,EnemyHit,P2,P2Enemy,71,3.85,-1,None,None,True
qn3l5oboEyx5,970,1,EnemyHit,P1,P1Enemy,71,3.35,-1,None,None,True
qn3l5oboEyx5,970,1,EnemyHit,P2,P2Enemy,72,3.85,-1,None,None,True
qn3l5oboEyx5,970,1,SecondaryAttack,P1,P1Enemy,72,3.35,-1,None,None,True
qn3l5oboEyx5,970,2,EnemyKill,P1,P1Enemy,72,3.35,-1,None,None,True
qn3l5oboEyx5,982,2,EnemyHit,P1,P1Enemy,72,3.35,-1,None,None,True
qn3l5oboEyx5,982,3,EnemyKill,P2,P2Enemy,73,3.85,-1,None,None,True
qn3l5oboEyx5,982,4,EnemyKill,P1,P1Enemy,73,3.35,-1,None,None,True
qn3l5oboEyx5,982,4,EnemyHit,P1,P1Enemy,73,3.35,-1,None,None,True
qn3l5oboEyx5,982,4,EnemyHit,P1,P1Enemy,73,3.35,-1,None,None,True
qn3l5oboEyx5,982,4,EnemyHit,P1,P1Enemy,73,3.35,-1,None,None,True
qn3l5oboEyx5,982,4,EnemyHit,P1,P1Enemy,73,3.35,-1,None,None,True
qn3l5oboEyx5,982,4,EnemyHit,P1,P1Enemy,73,3.35,-1,None,None,True
qn3l5oboEyx5,982,4,EnemyHit,P1,P1Enemy,73,3.35,-1,None,None,True
qn3l5oboEyx5,982,5,EnemyKill,P1,P1Enemy,73,3.35,-1,None,None,True
qn3l5oboEyx5,982,5,EnemyHit,P2,P2Enemy,73,3.85,-1,None,None,True
qn3l5oboEyx5,982,5,EnemyHit,P1,P1Enemy,74,3.35,-1,None,None,True
qn3l5oboEyx5,1027,5,EnemyHit,P1,P1Enemy,74,3.35,-1,None,None,True
qn3l5oboEyx5,1057,5,EnemyHit,P2,P2Enemy,74,3.85,-1,None,None,True
qn3l5oboEyx5,1162,5,EnemyHit,P2,P2Enemy,75,3.85,-1,None,None,True
qn3l5oboEyx5,1182,6,EnemyKill,P1,P1Enemy,75,3.35,-1,None,None,True
qn3l5oboEyx5,1218,6,EnemyHit,P1,P1Enemy,76,3.35,-1,None,None,True
qn3l5oboEyx5,1218,7,EnemyKill,P2,P2Enemy,76,3.85,-1,None,None,True
qn3l5oboEyx5,1218,7,EnemyHit,P1,P1Enemy,76,3.35,-1,None,None,True
qn3l5oboEyx5,1218,7,EnemyHit,P1,P1Enemy,76,3.35,-1,None,None,True
qn3l5oboEyx5,1218,7,BulletMiss,P1,P1Enemy,76,3.85,-1,None,None,True
qn3l5oboEyx5,1288,7,EnemyHit,P1,P1Enemy,77,3.35,-1,None,None,True
qn3l5oboEyx5,1323,7,Displacement,P1,P2,77,8.03,8.04,Farther,Sideways,True
qn3l5oboEyx5,1323,8,EnemyKill,P2,P2Enemy,77,3.85,-1,None,None,True
qn3l5oboEyx5,1323,8,EnemyHit,P2,P2Enemy,77,3.85,-1,None,None,True
qn3l5oboEyx5,1323,8,EnemyHit,P1,P1Enemy,77,8.03,-1,None,None,True
qn3l5oboEyx5,1371,8,SecondaryAttack,P2,P2Enemy,78,3.85,-1,None,None,True
qn3l5oboEyx5,1371,8,BulletMiss,P2,P2Enemy,78,3.85,-1,None,None,True
qn3l5oboEyx5,1371,8,EnemyHit,P2,P2Enemy,78,3.85,-1,None,None,True
qn3l5oboEyx5,1371,8,EnemyHit,P2,P2Enemy,79,3.85,-1,None,None,True
qn3l5oboEyx5,1371,8,EnemyHit,P1,P1Enemy,79,8.03,-1,None,None,True
qn3l5oboEyx5,1409,0,GettingHit,P1Enemy,P1,79,8.03,-1,None,None,True
qn3l5oboEyx5,1409,0,EnemyHit,P1,P1Enemy,79,8.03,-1,None,None,True
qn3l5oboEyx5,1409,0,EnemyHit,P1,P1Enemy,79,8.03,-1,None,None,True
qn3l5oboEyx5,1409,0,Displacement,P1,P2,80,6.67,2.02,Closer,Toward,True
qn3l5oboEyx5,1409,0,BulletMiss,P1,P1Enemy,80,3.85,-1,None,None,True
qn3l5oboEyx5,1409,0,EnemyHit,P1,P1Enemy,80,6.67,-1,None,None,True
qn3l5oboEyx5,1409,0,EnemyKill,P2,P2Enemy,81,3.85,-1,None,None,True
qn3l5oboEyx5,1409,0,SecondaryAttack,P1,P1Enemy,81,6.67,-1,None,None,True
qn3l5oboEyx5,1409,0,EnemyKill,P1,P1Enemy,81,6.67,-1,None,None,True
qn3l5oboEyx5,1409,0,BulletMiss,P1,P1Enemy,81,3.85,-1,None,None,True
qn3l5oboEyx5,1409,0,EnemyHit,P2,P2Enemy,81,3.85,-1,None,None,True
qn3l5oboEyx5,1409,0,EnemyKill,P1,P1Enemy,81,6.67,-1,None,None,True
qn3l5oboEyx5,1409,0,EnemyHit,P1,P1Enemy,81,6.67,-1,None,None,True
qn3l5oboEyx5,1409,0,EnemyKill,P1,P1Enemy,81,6.67,-1,None,None,True
qn3l5oboEyx5,1409,0,EnemyHit,P1,P1Enemy,81,6.67,-1,None,None,True
qn3l5oboEyx5,1409,0,EnemyHit,P1,P1Enemy,81,6.67,-1,None,None,True
qn3l5oboEyx5,1409,0,EnemyHit,P1,P1Enemy,81,6.67,-1,None,None,True
qn3l5oboEyx5,1409,0,EnemyHit,P1,P1Enemy,81,6.67,-1,None,None,True
qn3l5oboEyx5,1409,0,EnemyHit,P1,P1Enemy,81,6.67,-1,None,None,True
qn3l5oboEyx5,1409,0,EnemyHit,P1,P1Enemy,81,6.67,-1,None,None,True
qn3l5oboEyx5,1409,0,EnemyHit,P1,P1Enemy,81,6.67,-1,None,None,True
qn3l5oboEyx5,1409,0,EnemyHit,P1,P1Enemy,81,6.67,-1,None,None,True
qn3l5oboEyx5,1409,0,EnemyHit,P1,P1Enemy,81,6.67,-1,None,None,True
qn3l5oboEyx5,1409,0,EnemyHit,P1,P1Enemy,82,6.67,-1,None,None,True
qn3l5oboEyx5,1409,1,EnemyKill,P2,P2Enemy,82,3.85,-1,None,None,True
qn3l5oboEyx5,1415,1,BulletMiss,P2,P2Enemy,83,3.85,-1,None,None,True
